smiles,NP-KV_value,NP-KV,P-KV_value,P-KV,NP-VAN_value,NP-VAN,P-VAN_value,P-VAN,group,stratify_group
CCCCCCCCOC(=O)CCCC(=O)OCc1ccccc1I,,0.0,,0.0,2891.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CN=C(O)CCCCCl,,0.0,,0.0,1397.0,1.0,,0.0,Al_OH,Al_OH
CCCCCCCOC(=O)COCC(=O)Oc1ccccc1C,,0.0,,0.0,3043.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCO[Si](OCCC=C)(c1ccccc1)c1ccccc1,,0.0,,0.0,2037.0,1.0,,0.0,benzene,benzene
COc1cc(C(CN=C(O)c2c(F)c(F)c(F)c(F)c2F)O[Si](C)(C)C)ccc1O[Si](C)(C)C,,0.0,,0.0,2258.0,1.0,,0.0,halogen,halogen
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,221.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCC(CC)(C(=O)Cl)C(=O)Oc1c(F)cccc1Cl,,0.0,,0.0,1825.0,1.0,,0.0,halogen,halogen
CCCCC(CC)CO[Si](Cl)(CC)CC,,0.0,,0.0,1388.0,1.0,,0.0,halogen,halogen
CCCc1ccccc1C(C)C,1180.0,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1C,,0.0,,0.0,2767.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCOC(=O)CCC(=O)OCc1cc(F)c(F)cc1F,,0.0,,0.0,3169.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CON=C(C)c1ccc(O)c(OC)c1,,0.0,,0.0,1703.0,1.0,,0.0,Ar_OH,Ar_OH
COc1ccc2c(c1OC)-c1ccccc1[C@](C)(OC(C)=O)[C@@H]2OC(C)=O,2735.0,1.0,,0.0,,0.0,,0.0,ether,ether
CCCCOC(=O)COCC(=O)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2333.0,1.0,,0.0,halogen,halogen
CC(=O)c1sccc1C,,0.0,,0.0,1149.0,1.0,1760.5,1.0,C_O,C_O
CCCCC=CC(C)=O,,0.0,,0.0,1032.0,1.0,1420.0,1.0,allylic_oxid,allylic_oxid
O[C@@H]1Cc2ccccc2[C@@H]1O,1400.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
CCCCCCCCCC(CCC)OC(=O)C1CC1c1ccccc1,,0.0,,0.0,2470.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COCCC(C)COC(=O)CCCC(=O)OCC(C)CCOC,,0.0,,0.0,2256.0,1.0,,0.0,ether,ether
CC(C)COC(=O)C(N=C(O)OCc1ccccc1)C1CCCCC1,,0.0,,0.0,2498.0,1.0,,0.0,ether,ether
O=C(CCC(=O)OC1CCCC1)OCc1ccc2ccccc2c1,,0.0,,0.0,2876.0,1.0,,0.0,C_O,C_O
CCCCCOCc1c(F)ccc(F)c1F,,0.0,,0.0,1344.0,1.0,,0.0,halogen,halogen
CCCOC(=O)COCC(=O)Oc1ccccc1C=O,,0.0,,0.0,2580.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1cc(C)ccc1Cl,,0.0,,0.0,3345.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COC(=O)c1cccc(OC(C)=O)c1,,0.0,,0.0,1490.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCC(CCC)OC(=O)C1CC1c1ccccc1,,0.0,,0.0,2675.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)(C)[Si](C)(C)Nc1ccccc1N,,0.0,,0.0,1642.0,1.0,,0.0,aniline,aniline
CCCCCOC(=O)CCCC(=O)Oc1cccc(F)c1,,0.0,,0.0,2083.0,1.0,,0.0,C_O,C_O
CCOC(=O)C(C)(C)C(=O)Oc1ccc(C(C)=O)cc1,,0.0,,0.0,1984.0,1.0,,0.0,C_O,C_O
CC/C=C\CCO[Si](OCCCCCCCCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2692.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)CCCC(=O)OCCC(CCCCCC)CCOC,,0.0,,0.0,2800.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(CN1CCOCC1)O[Si](C)(C)C(C)(C)C,,0.0,,0.0,1477.0,1.0,,0.0,NH0,NH0
CCCCCCCCCCC#CCOC(=O)CCCC(=O)OCC(F)(F)C(F)C(F)(F)F,,0.0,,0.0,2345.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCC[C@H]1C[C@H]1C,884.3666666666667,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CC(c1ccccc1)C(C)(C)C,,0.0,1259.4,1.0,,0.0,,0.0,benzene,benzene
CCCCCCCCCCCCCCCCCCN=C(O)c1cccc(C(F)(F)F)c1,,0.0,,0.0,3018.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOc1ccccc1,979.4166666666666,1.0,1439.5,1.0,980.7833333333332,1.0,,0.0,benzene,benzene
O=C(CCC(=O)Oc1cccc(C(F)(F)F)c1F)Oc1ccccc1F,,0.0,,0.0,2116.0,1.0,,0.0,halogen,halogen
COC(=O)C1(C)CCCC2(C)c3ccc(C(C)C)cc3C(=O)CC12,,0.0,,0.0,2507.0,1.0,,0.0,bicyclic,bicyclic
COCC1OCC(OC(C)=O)C(OC)C1OC(C)=O,,0.0,,0.0,1694.42,1.0,,0.0,ether,ether
CCCCCCC(C)OC(=O)CCC(=O)Oc1cccc(Cl)c1Cl,,0.0,,0.0,2462.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCOC(=O)C1(N=C(O)OCCCCl)CCCC1,,0.0,,0.0,2558.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Brc1cccc2oc3ccccc3c12,,0.0,,0.0,1837.0,1.0,,0.0,bicyclic,bicyclic
CCCCCCCOC(=O)c1ccccc1C(=O)Oc1cc(Cl)c(Cl)c(Cl)c1,,0.0,,0.0,3091.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C/C(=O)C1C(C)=CCCC1(C)C,,0.0,,0.0,1389.0,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCOC(=O)CCCC(=O)Oc1ccccc1CC,,0.0,,0.0,2351.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCOC(=O)CCCC(O)=NCc1ccc(C)cc1,,0.0,,0.0,2838.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCN=C(O)CCCCCCCCCCCCC,,0.0,,0.0,3259.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCCCCCI,,0.0,,0.0,2730.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cc2ccccc2c2cc3ccccc3cc12,,0.0,,0.0,2591.7,1.0,,0.0,benzene,benzene
COC(=O)c1cccc(C(=O)OC)c1,1491.3333333333333,1.0,,0.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCOC(=O)c1cccc(Cl)c1,,0.0,,0.0,2593.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)C(C)OC(=O)c1ccccc1C(=O)O[Si](C)(C)C,,0.0,,0.0,1896.0,1.0,,0.0,C_O,C_O
CCOC(=O)CCCCCCCCC(=O)Oc1c(Cl)ccc(Cl)c1Cl,,0.0,,0.0,2798.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OCC(O[Si](C)(C)C)C(O[Si](C)(C)C)C(O[Si](C)(C)C)C(C=O)O[Si](C)(C)C,,0.0,,0.0,1926.0,1.0,,0.0,C_O,C_O
CCOC(=O)CCC(=O)OCC(F)(F)C(F)F,,0.0,,0.0,1200.0,1.0,,0.0,alkyl_halide,alkyl_halide
C1=Nc2ccccc2Oc2ccccc21,,0.0,,0.0,1805.5,1.0,2813.4,1.0,para_hydroxylation,para_hydroxylation
CCCCCCCCCCCOC(=O)CCCC(=O)OCCOC,,0.0,,0.0,2431.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccc2cccccc1-2,1401.0,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCCOC(=O)C(C)(C)C(=O)Oc1cccc(Cl)c1Cl,,0.0,,0.0,2085.0,1.0,,0.0,C_O,C_O
CC(C)CCCOC(=O)CCCCC(=O)OCC(Cl)(Cl)Cl,,0.0,,0.0,2122.0,1.0,,0.0,alkyl_halide,alkyl_halide
C/C=C/CCC/C=C\CC,980.1,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCCOC(=O)C(F)(F)C(F)(F)F,1066.5,1.0,1117.0,1.0,1078.0,1.0,,0.0,alkyl_halide,alkyl_halide
O=C(COCC(=O)Oc1cccc(Cl)c1)Oc1cccc(Cl)c1,,0.0,,0.0,3261.0,1.0,,0.0,ether,ether
CCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCCCl,,0.0,,0.0,3006.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCC(CCOC)CCOC(=O)c1cccc(C(=O)OCCCCC)n1,,0.0,,0.0,2933.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCOC(=O)CCCC(=O)Oc1ccccc1F,,0.0,,0.0,2153.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCOC(=O)CCC(=O)Oc1ccc(SC)cc1,,0.0,,0.0,3002.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(=O)CCCC(=O)Oc1cc(Cl)c(Cl)cc1Cl,,0.0,,0.0,2282.0,1.0,,0.0,halogen,halogen
CC/C=C\CCOC(=O)CCCC(=O)OCCCCCCCCCCCCCCCC,,0.0,,0.0,3134.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COC(=O)Oc1ccccc1C(=O)O[Si](C)(C)C,,0.0,,0.0,1644.0,1.0,,0.0,C_O,C_O
CC(C)C(C)OC(=O)CCCl,1110.8,1.0,1519.25,1.0,,0.0,,0.0,C_O,C_O
COC(=O)CCCOc1cc(Cl)c(Cl)cc1Cl,1955.0,1.0,2720.0,1.0,,0.0,,0.0,halogen,halogen
COc1ccccc1O[Si](C)(C)C,,0.0,,0.0,1197.0,1.0,,0.0,para_hydroxylation,para_hydroxylation
CCCSSC,937.0,1.0,1260.0,1.0,922.409523809524,1.0,1237.9583333333333,1.0,unknown,unknown
CCCCCCCCCCOC(=O)c1ccc(C(=O)Oc2ccc(F)c(F)c2F)cc1,,0.0,,0.0,2189.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)OC1CCC(C)CC1,,0.0,,0.0,1105.5,1.0,,0.0,C_O,C_O
Clc1nc(=NC2CCCC2)[nH]c(=NC2CCCC2)[nH]1,2268.385,1.0,,0.0,,0.0,,0.0,Ar_N,Ar_N
CCC(=O)Oc1ccc2c3c1OC1C(OC(=O)CC)C=CC4C(C2)N(C)CCC341,,0.0,,0.0,2885.0,1.0,,0.0,ether,ether
CC1CS1,659.0,1.0,,0.0,,0.0,899.5,1.0,sulfide,sulfide
CC(C)COC(=O)CCCCCCCCC(=O)OCc1ccc([N+](=O)[O-])cc1,,0.0,,0.0,2981.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)OC(C)CCCC,,0.0,,0.0,3137.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccc(N=C(O)c2ccc(F)cc2C(F)(F)F)c(I)c1,,0.0,,0.0,2368.0,1.0,,0.0,halogen,halogen
CC/C=C\CCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,2132.3333333333335,1.0,3136.3333333333335,1.0,,0.0,3147.0,1.0,NH0,NH0
O=C(CCCCl)OCC1CCCCC1,,0.0,,0.0,1597.0,1.0,,0.0,C_O,C_O
O=[N+]([O-])c1ccc(N=Cc2ccc(Cl)cc2)cc1,2460.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCC=CC=O,,0.0,,0.0,1253.4666666666667,1.0,1650.8333333333337,1.0,unbrch_alkane,unbrch_alkane
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,2011.9,1.0,,0.0,2003.5,1.0,,0.0,halogen,halogen
C=C(C)C#CC(CC(C)C)OC(=O)CCCC(=O)OCCCCCCCCCCCCCC,,0.0,,0.0,3071.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OCC(=NO[Si](C)(C)C)C(O[Si](C)(C)C)C(O[Si](C)(C)C)C(CO[Si](C)(C)C)O[Si](C)(C)C,,0.0,,0.0,1922.4142857142856,1.0,,0.0,NH0,NH0
CCCCCCOC(=O)CCC(=O)OCCc1cccc(Cl)c1,,0.0,,0.0,2432.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cc(Cl)ccc1OC(=O)CCC(=O)Oc1cccc(Cl)c1,,0.0,,0.0,2593.0,1.0,,0.0,C_O,C_O
CCCCCCCCOC(=O)COCC(=O)OC(C)CCCCCC,,0.0,,0.0,2878.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOc1cccc(N=C(c2ccc(Cl)cc2)N(C)C)c1,2250.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
Cc1ccccc1OC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,1903.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCOC(=O)c1ccc(C(=O)OC(c2ccccc2)C(F)(F)F)cc1,,0.0,,0.0,2513.0,1.0,,0.0,alkyl_halide,alkyl_halide
C[Si](C)(C)OC(=O)c1ccc(C(F)(F)F)cc1,,0.0,,0.0,1223.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCOC(=O)CCCCCC(=O)OCCCCCCCC,,0.0,,0.0,2761.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C(C)CCOC(=O)CCC(=O)OCCCCCCCCCCCCCCCC,,0.0,,0.0,2811.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC/C=C/COC(=O)CCC(=O)Oc1ccc2ccccc2c1,,0.0,,0.0,3337.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCC(CC)OC(=O)CC(C)CC(C)(C)C,,0.0,,0.0,2307.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CC(C)OC(=O)CCC(=O)Oc1c(F)cccc1Cl,,0.0,,0.0,2030.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCN=C(O)c1cc(F)cc(C(F)(F)F)c1,,0.0,,0.0,2902.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCC1C(O)=NC(=O)N=C1O,1660.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
Clc1cc(Br)c2c(c1)Oc1c(Br)c(Br)cc(Cl)c1O2,,0.0,,0.0,2814.0,1.0,,0.0,halogen,halogen
C=CCCCOC(=O)C(C)Cl,1116.0,1.0,1550.6666666666667,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCOC(=O)OCC(CC)CCCC,,0.0,,0.0,2441.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCCCC/C=C\C,981.1,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCc1ccc(-c2ccccc2)cc1CC,,0.0,,0.0,,0.0,2228.0,1.0,aryl_methyl,aryl_methyl
CN(C(=O)/C=C/C(=O)Oc1c(Cl)cccc1Cl)c1ccccc1,,0.0,,0.0,2768.0,1.0,,0.0,C_O,C_O
CCCC/C=C/C(C)OC(=O)CCCC(=O)OCC=C(C)C,,0.0,,0.0,2047.0,1.0,,0.0,C_O,C_O
CCCOC(=O)c1ccc(C(C)(C)C)cc1,,0.0,,0.0,1641.0,1.0,,0.0,C_O,C_O
O=c1ccc2ccccc2o1,1425.45,1.0,,0.0,1439.6666666666667,1.0,2443.0,1.0,benzene,benzene
CCCCCOC(=O)c1ccccc1C(=O)OCCc1ccccc1Br,,0.0,,0.0,2766.0,1.0,,0.0,C_O,C_O
C/C=C(\C)C(=O)OCCCCN=C(O)/C(C)=C/C,,0.0,,0.0,2082.0,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCCO[Si](CC)(CC)OCC(C)CCOC,,0.0,,0.0,1809.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccc(OC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)F)cc1C,,0.0,,0.0,1834.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC(C)(C)SCCS,1105.0,1.0,,0.0,,0.0,,0.0,SH,SH
CCCCCCCCOC(=O)C(C)(C)C(=O)OC1CCC(c2ccc(OC)cc2)CC1,,0.0,,0.0,3207.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC/C=C/C(C)OC(=O)CCCCCCCCC(=O)OC(C)/C=C/CCCC,,0.0,,0.0,2739.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCN(CC)CC,936.575,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,,0.0,,0.0,2354.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(Cl)CCCl,940.0,1.0,1272.0,1.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCOC(=O)CCCC(=O)OC(C)CCCC,,0.0,,0.0,2912.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCOC(=O)c1cccc(C(=O)OCCC(C)C)c1,,0.0,,0.0,2918.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
c1ccc2c(c1)CCN2,,0.0,,0.0,1195.8,1.0,,0.0,NH1,NH1
C[Si](C)(C)OC(=O)[C@@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@H](C=O)O[Si](C)(C)C,,0.0,,0.0,1935.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCC#CCOC(=O)CCCC(=O)OCCC(C)CCCC(C)C,,0.0,,0.0,3080.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(=O)CCCCCCCCC(=O)OCc1ccc([N+](=O)[O-])c(C)c1,,0.0,,0.0,2891.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COc1cccc(N=Cc2ccc(Br)cc2)c1,2324.0,1.0,,0.0,,0.0,,0.0,benzene,benzene
CCCCCOC(=O)CCCC(=O)OCc1c(F)cc(Br)cc1F,,0.0,,0.0,2380.0,1.0,,0.0,halogen,halogen
CCOC(=O)C1CCN(C(=O)C2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)CC1,,0.0,,0.0,3232.0,1.0,,0.0,halogen,halogen
CCCCCCOC(=O)COCC(=O)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2566.0,1.0,,0.0,halogen,halogen
CCCCCCOC(=O)CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)F,,0.0,,0.0,1736.0,1.0,,0.0,alkyl_halide,alkyl_halide
O=C(CCCCCBr)OCC(Cl)(Cl)Cl,,0.0,,0.0,1798.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCC1NCCS1,,0.0,,0.0,,0.0,1610.0,1.0,NH1,NH1
Cc1ccc(C(C)C)cc1OC(=O)CC(C)CC(C)(C)C,,0.0,,0.0,1905.0,1.0,,0.0,C_O,C_O
CCCCOC(=O)C1CCCN1C(=O)C1CCC(OC(=O)C(F)(F)F)N1C(=O)C(F)(F)F,,0.0,,0.0,2058.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC/C=C\C=C\CCCC,1026.6,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
O=Cc1cccc(O)c1,1264.7,1.0,,0.0,,0.0,,0.0,Ar_OH,Ar_OH
CCCCOC(=O)c1ccc(C(=O)OCc2ccc(Br)cc2)cc1,,0.0,,0.0,2970.0,1.0,,0.0,C_O,C_O
O=C(CCCC(=O)OCc1cccc(Cl)c1[N+](=O)[O-])OCc1cccc(Cl)c1[N+](=O)[O-],,0.0,,0.0,3752.0,1.0,,0.0,C_O,C_O
C[Si](C)(OCc1cc(F)c(F)cc1F)c1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,1597.0,1.0,,0.0,halogen,halogen
CCCCN(C(=O)CCCC(=O)N(CCCC)c1ccccc1)c1ccccc1,,0.0,,0.0,3038.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCOC(=O)CCCCCC(=O)OCCCCCCC,,0.0,,0.0,2692.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCOC(=O)CCCC(=O)OCCc1ccccc1,,0.0,,0.0,2739.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COc1ccccc1OC(=O)/C=C/C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,1923.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC(=O)c1ccc(OC(=O)CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,,0.0,,0.0,2193.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCOC(=O)CCCCC(=O)OCC(Cl)(Cl)Cl,,0.0,,0.0,2665.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[C@@]12CC[C@@H](O[Si](C)(C)C)CC1=C[C@@H](O[Si](C)(C)C)C1C2CC[C@]2(C)C1CC[C@H]2O[Si](C)(C)C,,0.0,,0.0,2854.6666666666665,1.0,,0.0,bicyclic,bicyclic
CC(OC(=O)CCCC(=O)Oc1ccc(-c2ccccc2)cc1)C(F)(F)F,,0.0,,0.0,2417.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCOC(=O)CCCC(=O)OC(CC1C=CCCC1)c1ccccc1,,0.0,,0.0,3601.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCOC(=O)CCCC(=O)OCC1(CC)COCOC1,,0.0,,0.0,2615.0,1.0,,0.0,ether,ether
CCCCCCCCCCOC(=O)CCC(=O)OCCc1cccc(Br)c1,,0.0,,0.0,3032.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCOC(=O)COCC(=O)Oc1ccc(OC)cc1,,0.0,,0.0,3236.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,0.0,1240.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCC(=O)OCCI,1151.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
CC(CC(=O)O[Si](C)(C)C)(O[Si](C)(C)C)C(=O)O[Si](C)(C)C,,0.0,,0.0,1490.0,1.0,,0.0,C_O,C_O
CC[C@@H]1CC[C@@]2(C)C3CCC4[C@]5(C)CCCC(C)(C)C5CC[C@]4(C)[C@@]3(C)CC[C@H]12,3048.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCCCC(=O)O[C@H]1CCC2C3CC[C@@H]4CC(=O)CC[C@@]4(C)C3CC[C@]21C,3857.03,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCC/C=C\CCOC(=O)CCCCCCCCC(=O)OCCCCCCC,,0.0,,0.0,2970.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)COC(=O)CCCC(=O)OCc1cccc(F)c1,,0.0,,0.0,2030.0,1.0,,0.0,C_O,C_O
CCCCCOC(=O)CCCC(=O)OC(C)CCCCC,,0.0,,0.0,2006.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCOC(=O)C(CC)(CC)C(=O)OCCC(C)C,,0.0,,0.0,1731.0,1.0,,0.0,C_O,C_O
C[Si](C)(C)Oc1ccc(C(CN=C(O)C(F)(F)F)O[Si](C)(C)C)cc1O[Si](C)(C)C,1933.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCC(CC)C1CCCCC1,1625.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
c1ccc(C2CCCC2)cc1,1208.5,1.0,,0.0,1244.0,1.0,,0.0,benzene,benzene
COc1ccc(N=C(Cc2ccccc2)N(C)C)cc1,2281.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCCC/C=C\CCCCCOC(C)=O,,0.0,,0.0,1987.0,1.0,2306.0,1.0,unbrch_alkane,unbrch_alkane
Cc1ccc(Cl)cc1N=C(O)C(F)(F)C(F)(F)C(F)(F)F,,0.0,,0.0,1385.0,1.0,,0.0,halogen,halogen
CCCC(CC)OC(=O)CCC(=O)OCCCCCCCCCl,,0.0,,0.0,2383.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[C@@]12CCC3C(CCC4=CC(=O)CC[C@]43C)C1CCC2=O,2505.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCC(CC)COC(=O)CCCC(=O)OC(C)C(F)(F)F,,0.0,,0.0,1681.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCC(C)OC(=O)CCCC(=O)OCC(CC)CCCC,,0.0,,0.0,2163.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCOC(=O)CCCC(=O)Oc1cccc(CC)c1,,0.0,,0.0,2709.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCC1C=CCCC1,941.0,1.0,1132.025,1.0,876.4,1.0,,0.0,allylic_oxid,allylic_oxid
C[Si](C)(C)OC[C@@H](O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@H](O[Si](C)(C)C)[C@@H](O[Si](C)(C)C)C(=O)O[Si](C)(C)C,2062.0,1.0,,0.0,2007.4333333333336,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCO[Si](OC1CCC(C)CC1)(c1ccccc1)c1ccccc1,,0.0,,0.0,3115.5,1.0,,0.0,unbrch_alkane,unbrch_alkane
CON=Cc1ccc(OC)c(O[Si](C)(C)C)c1,,0.0,,0.0,1618.0,1.0,,0.0,NH0,NH0
CCCCC(C)OC(=O)CCC(=O)Oc1ccc(Cl)c(C)c1,,0.0,,0.0,2277.0,1.0,,0.0,C_O,C_O
C[C@@H](OC(=O)C(F)(F)F)[C@@H]1CCC2C3CC[C@@H]4C[C@@H](OC(=O)C(F)(F)F)CC[C@@]4(C)C3CC[C@]21C,2456.5,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CC(=O)Oc1ccc(Cl)cc1,1215.9166666666663,1.0,1870.0,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCOC(=O)[C@@H](CC(C)C)N(C)C(=O)OCCCCl,,0.0,,0.0,2896.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,2845.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
ClC(Cl)C(Cl)Cl,892.3333333333334,1.0,1513.5166666666669,1.0,900.875,1.0,,0.0,alkyl_halide,alkyl_halide
CCCSSC(C)C(C)C,1237.0,1.0,,0.0,,0.0,,0.0,unknown,unknown
